model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
LSTM_MO,1,0,33.034824860651476,1.079775395198329,0.22466415166854858
LSTM_MO,1,1,32.6082835844388,1.053623113045255,0.24335616827011108
LSTM_MO,1,2,32.48909708728623,1.0423865597588065,0.25153952836990356
LSTM_MO,1,3,32.39563651073328,1.0337238889401672,0.2577934265136719
LSTM_MO,1,4,32.28235320727866,1.0290324007209133,0.2612123489379883
LSTM_MO,1,5,32.166310272048854,1.0301862455069506,0.26040422916412354
LSTM_MO,1,6,32.01849315868822,1.032336017400583,0.25885099172592163
LSTM_MO,1,7,31.832665512943514,1.0292143900343484,0.26097530126571655
LSTM_MO,1,8,31.6600313628402,1.0308278601980587,0.25977623462677
LSTM_MO,1,9,31.43242160340248,1.024147600604585,0.26453185081481934
LSTM_MO,1,10,31.16855747613051,1.0228155267146555,0.26558804512023926
LSTM_MO,1,11,31.07928422797593,1.0109888628478452,0.2740321755409241
LSTM_MO,1,12,30.91450861120363,1.0081865362041555,0.27601587772369385
LSTM_MO,1,13,30.624503025616335,1.0120914688162592,0.2731524705886841
LSTM_MO,1,14,30.464689687658254,1.0118676047054944,0.273285448551178
LSTM_MO,1,15,30.19001183477649,1.0101372003234153,0.2744672894477844
LSTM_MO,1,16,30.031815862800794,1.0101460386281726,0.2743843197822571
LSTM_MO,1,17,29.616702448156705,1.0250781607953297,0.26367950439453125
LSTM_MO,1,18,29.73218331947207,1.0129637954617454,0.27230459451675415
LSTM_MO,1,19,29.54738389604093,1.012676016695198,0.2725439667701721
LSTM_MO,1,20,29.19669446259818,1.0358438793109495,0.25590044260025024
