model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
LSTM_MO,1,0,3.793769123983827,1.0226554643320105,0.017417609691619873
LSTM_MO,1,1,3.613999340544514,1.0217155926071733,0.01863151788711548
LSTM_MO,1,2,3.5681189377197717,1.0217373821002838,0.01865410804748535
LSTM_MO,1,3,3.544767025986964,1.0259281361248087,0.014720022678375244
LSTM_MO,1,4,3.530949232029788,1.024376103597629,0.01607590913772583
LSTM_MO,2,0,3.9588944926129086,1.184272708442375,0.011200129985809326
LSTM_MO,2,1,3.7876516154197897,1.1947552237574381,0.002846956253051758
LSTM_MO,2,2,3.744826048815056,1.1900591229493835,0.006943404674530029
LSTM_MO,2,3,3.7119811395709603,1.1889437006089751,0.007978200912475586
LSTM_MO,2,4,3.6877916472883006,1.1863994361079149,0.010201513767242432
LSTM_MO,3,0,4.279636990899841,1.3155385395014332,0.00762706995010376
LSTM_MO,3,1,3.9860640487530166,1.3299996027623424,-0.0030471086502075195
LSTM_MO,3,2,3.911238983604643,1.33305440015579,-0.005019187927246094
LSTM_MO,3,3,3.8613391951968272,1.3291000606961378,-0.002039670944213867
