model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
DeepLOB,1,0,571.8549716264773,1717.9045566759612,-2065.622802734375
DeepLOB,1,1,547.3134877914038,1712.3797314292506,-341.8392639160156
DeepLOB,1,2,540.6252036461464,1714.3815781442743,-119.84505462646484
DeepLOB,1,3,536.2760634202224,1713.2194565220882,-63.53477478027344
DeepLOB,1,4,533.7430209037585,1708.1892134013929,-23.87042236328125
DeepLOB,1,5,530.8208341940856,1707.7798060366981,-16.17217445373535
DeepLOB,1,6,527.8264125726162,1711.0511819939863,-2.232215642929077
DeepLOB,1,7,524.6621895423302,1720.9383179514032,-2.558807849884033
DeepLOB,1,8,521.4236790974935,1719.6014159353156,-4.177338123321533
DeepLOB,1,9,516.8173843383789,1711.6094520970394,-1.8029736280441284
DeepLOB,1,10,513.6877129970453,1717.753043325324,-15.640109062194824
DeepLOB,1,11,513.9667680398012,1722.2991567912854,-2.6440556049346924
DeepLOB,1,12,509.26216192000953,1725.3849394948859,-38.519290924072266
DeepLOB,1,13,507.72113522260616,1711.926755603991,-0.6154892444610596
DeepLOB,1,14,503.42893661107775,1743.0556977924548,-2.5241968631744385
DeepLOB,1,15,497.1979179186699,1739.6073903535541,-0.6859052777290344
DeepLOB,1,16,495.5938954671224,1755.4241662276418,-10.439888954162598
DeepLOB,1,17,492.8119067461063,1750.3288104408666,-5.424485683441162
DeepLOB,1,18,491.8949569310897,1719.109800439132,-21.667808532714844
DeepLOB,1,19,485.95184001433546,1731.2352383262232,-1.188470721244812
