model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
LSTM_MO,2,0,124.2016574732865,59.33708882331848,0.0020043253898620605
LSTM_MO,2,1,54.63728663136688,58.821645736694336,0.010673701763153076
LSTM_MO,2,2,51.18713705147369,58.50681056976318,0.015968918800354004
LSTM_MO,2,3,49.79636486572555,57.16942176818848,0.03846257925033569
LSTM_MO,2,4,48.495171518265444,56.06123161315918,0.057101428508758545
LSTM_MO,2,5,47.69202270236197,56.358284044265744,0.05210518836975098
LSTM_MO,2,6,47.31674287892595,55.16118993759155,0.0722392201423645
LSTM_MO,2,7,46.77473086948636,55.04443492889404,0.07420283555984497
LSTM_MO,2,8,46.359604210793215,55.23155736923218,0.0710555911064148
LSTM_MO,2,9,46.017570718934266,55.44979600906372,0.06738507747650146
LSTM_MO,2,10,45.752191359483746,54.763800048828124,0.07892292737960815
LSTM_MO,2,11,45.44158248056339,54.57327728271484,0.08212733268737793
LSTM_MO,2,12,45.1558033891871,54.65427913665771,0.08076494932174683
LSTM_MO,2,13,44.90856644020805,54.2120228767395,0.0882033109664917
LSTM_MO,2,14,44.82851564733288,54.08272747993469,0.09037792682647705
LSTM_MO,2,15,44.67599044268644,54.59718322753906,0.08172529935836792
LSTM_MO,2,16,44.429871550089196,54.16671714782715,0.08896529674530029
LSTM_MO,2,17,44.49360133122794,54.08272695541382,0.09037792682647705
LSTM_MO,2,18,44.207450573957416,55.41117515563965,0.06803464889526367
LSTM_MO,2,19,44.09923531435713,54.02509431838989,0.09134721755981445
LSTM_MO,2,20,43.99624099007136,53.78037829399109,0.09546321630477905
LSTM_MO,2,21,43.91538742222363,53.7900013923645,0.09530133008956909
